condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,compute_time_s,r_max_mm,known_z_max_mm,height_pattern,unknown_z_std_mm
0,44,8,known,3,100.0,300.0,150.0,990.9989916407297,39.97034690835375,990.1925937922223,587.2942024505662,28.070501935392745,586.6229855308619,1.0,1.0,82.0,616.1165710093793,410.7695027918997,93.2506013578495,0.07697860000189394,150000.0,1500.0,,0.0
0,45,8,known,3,100.0,300.0,150.0,1715.0453679296384,59.92697663159989,1713.9980663725103,953.5718464855146,39.9991319898988,952.7325626060277,1.0,1.0,37.0,1004.2606289044548,251.25210804552324,67.63983329635504,0.019922200008295476,150000.0,1500.0,,0.0
0,46,8,known,3,100.0,300.0,150.0,4573.552758730109,190.73511586603573,4569.573826131203,1062.6490427752888,59.21319505232727,1060.9980139674778,1.0,1.0,41.0,2658.8753428470045,95.49535102692293,81.00880389309478,0.043792700045742095,150000.0,1500.0,,0.0
0,47,8,known,3,100.0,300.0,150.0,1474.2592494113962,71.22406580171051,1472.5377641764326,1155.186922165236,60.94704854538839,1153.5780348182768,1.0,1.0,36.0,837.9069639758789,300.8963704569149,80.44475840414428,0.03506510006263852,150000.0,1500.0,,0.0
0,48,8,known,3,100.0,300.0,150.0,3131.8372983279996,107.66645979929213,3129.9860697186355,901.9424674074334,53.97575950754759,900.3259586941789,1.0,1.0,47.0,1785.2117981836725,141.19117208165932,79.78226403851407,0.042919599916785955,150000.0,1500.0,,0.0
0,49,8,known,3,100.0,300.0,150.0,3125.259565036552,112.5926452196737,3123.2307383693083,1119.69883945713,55.597661596181865,1118.31766109039,1.0,1.0,43.0,1802.0102529099117,140.25593041967838,61.56171525220595,0.04133240005467087,150000.0,1500.0,,0.0
0,50,8,known,3,100.0,300.0,150.0,1409.936161955876,86.31564507777938,1407.2915796684329,1177.1539824273473,51.541695122240405,1176.0250643623585,1.0,1.0,44.0,816.8265424021126,308.54132919405646,67.62353723891137,0.042638199985958636,150000.0,1500.0,,0.0
0,51,8,known,3,100.0,300.0,150.0,2742.9886625046174,105.73029863826328,2740.950183162535,1188.3160287399694,45.93926837263055,1187.4277105498757,1.0,1.0,36.0,1542.1060640974918,163.55140618460962,49.72070881263021,0.033004999975673854,150000.0,1500.0,,0.0
0,52,8,known,3,100.0,300.0,150.0,1615.7415408519716,162.448437747618,1607.554425799656,1423.6707817385332,104.54582157579142,1419.8269845185534,1.0,1.0,41.0,958.717259209558,263.349959361722,86.09098040609797,0.030650599976070225,150000.0,1500.0,,0.0
0,53,8,known,3,100.0,300.0,150.0,3167.3204300333855,168.10613675914365,3162.856151216932,1295.0313306903058,89.94988264310838,1291.9036984551112,1.0,1.0,43.0,1817.837779956434,139.66784377146075,63.900506855635186,0.05257920001167804,150000.0,1500.0,,0.0
0,54,8,known,3,100.0,300.0,150.0,3204.8203289285357,63.94241196804055,3204.182377559885,714.5578328676429,30.7564228394955,713.8956078913923,1.0,1.0,168.0,1824.181192935687,138.34457670609677,79.02863295460993,0.15131510002538562,150000.0,1500.0,,0.0
0,55,8,known,3,100.0,300.0,150.0,1518.3178105651518,65.71514880290407,1516.895017164065,1133.839453109476,59.33327464829264,1132.285947959748,1.0,1.0,33.0,825.0329352861614,305.4006634788158,75.77515319219454,0.019228699966333807,150000.0,1500.0,,0.0
0,56,8,known,3,100.0,300.0,150.0,3205.9393992892637,149.34476554808663,3202.4589884834736,1384.5194551600582,55.13562205403364,1383.4211885385516,1.0,1.0,42.0,1862.431525060675,135.89312189605292,51.66406043088381,0.03553949994966388,150000.0,1500.0,,0.0
0,57,8,known,3,100.0,300.0,150.0,3248.036526949458,132.14719219185645,3245.3471925194235,1133.0266252037015,71.48388296698742,1130.7693787401793,1.0,1.0,84.0,1864.5471571175804,135.4467037308176,76.19114903254437,0.1065559999551624,150000.0,1500.0,,0.0
0,58,8,known,3,100.0,300.0,150.0,2426.2551749301447,173.5792959452782,2420.038099265061,1371.2692195878594,89.56834140867039,1368.3408876469332,1.0,1.0,36.0,1362.6565065767034,185.05481895548505,69.16723048203838,0.040697499993257225,150000.0,1500.0,,0.0
0,59,8,known,3,100.0,300.0,150.0,900.5378614975523,51.6039759946544,899.0581013772846,812.9117813264386,43.13082801295133,811.7667743226749,1.0,1.0,59.0,542.7094882454984,465.0605508662182,74.17106225066912,0.06927750003524125,150000.0,1500.0,,0.0
0,60,8,known,3,100.0,300.0,150.0,4197.439723074565,194.21729287941972,4192.944057817952,1400.792120308598,60.19421607264282,1399.498203167856,1.0,1.0,37.0,2462.707396498843,102.47619503393204,55.98204174165232,0.04173830000218004,150000.0,1500.0,,0.0
0,61,8,known,3,100.0,300.0,150.0,1918.34204408317,98.48490542740129,1915.81233984442,1307.702640746174,77.96098009842372,1305.3766821100376,1.0,1.0,31.0,1125.1168301029531,223.93365222613022,57.575218279723465,0.027844600030221045,150000.0,1500.0,,0.0
0,62,8,known,3,100.0,300.0,150.0,2428.716890527753,83.45913820383272,2427.282494186672,709.493870592901,52.26410129082206,707.5662627098318,1.0,1.0,52.0,1400.190726107022,180.35027717961378,69.87728536409497,0.06310840009246022,150000.0,1500.0,,0.0
